time,ax,ay,az,wx,wy,wz
2024-03-21 19:36:58.7000,0.04,0.6,-2.58,0.09,0.09,-0.06
2024-03-21 19:36:58.7100,0.18,0.57,-2.26,0.04,0.1,-0.03
2024-03-21 19:36:58.7200,0.28,0.43,-1.94,-0.01,0.08,-0.01
2024-03-21 19:36:58.7290,0.31,0.31,-1.61,-0.06,0.07,0.01
2024-03-21 19:36:58.7390,0.29,0.23,-1.3,-0.07,0.05,0.02
2024-03-21 19:36:58.7490,0.26,0.14,-0.97,-0.03,0.05,0.01
2024-03-21 19:36:58.7590,0.28,0.03,-0.63,0.02,0.05,0.01
2024-03-21 19:36:58.7690,0.29,0.0,-0.45,0.05,0.05,-0.0
2024-03-21 19:36:58.7790,0.28,0.07,-0.42,0.04,0.06,-0.0
2024-03-21 19:36:58.7890,0.24,0.18,-0.48,-0.01,0.1,0.0
2024-03-21 19:36:58.7990,0.21,0.26,-0.56,-0.05,0.15,0.02
2024-03-21 19:36:58.8090,0.21,0.34,-0.46,-0.06,0.2,0.02
2024-03-21 19:36:58.8190,0.26,0.39,-0.25,-0.05,0.22,0.01
2024-03-21 19:36:58.8290,0.31,0.45,-0.07,-0.07,0.25,-0.0
2024-03-21 19:36:58.8390,0.29,0.53,0.06,-0.11,0.28,-0.0
2024-03-21 19:36:58.8490,0.16,0.6,0.22,-0.15,0.29,0.01
2024-03-21 19:36:58.8590,0.03,0.65,0.45,-0.17,0.29,0.03
2024-03-21 19:36:58.8690,-0.05,0.68,0.72,-0.19,0.26,0.03
2024-03-21 19:36:58.8790,-0.06,0.73,0.94,-0.24,0.24,0.02
2024-03-21 19:36:58.8880,-0.04,0.84,1.04,-0.28,0.25,0.02
2024-03-21 19:36:58.8990,-0.11,0.97,1.16,-0.3,0.28,0.02
2024-03-21 19:36:58.9080,-0.26,1.06,1.48,-0.25,0.31,0.06
2024-03-21 19:36:58.9180,-0.54,1.09,1.98,-0.17,0.31,0.13
2024-03-21 19:36:58.9280,-0.84,1.01,2.28,-0.15,0.3,0.2
2024-03-21 19:36:58.9380,-0.9,0.87,2.16,-0.24,0.28,0.26
2024-03-21 19:36:58.9480,-0.75,0.75,1.9,-0.38,0.21,0.27
2024-03-21 19:36:58.9580,-0.51,0.63,1.9,-0.57,0.1,0.24
2024-03-21 19:36:58.9680,-0.29,0.32,2.04,-0.73,0.04,0.19
2024-03-21 19:36:58.9780,-0.17,-0.1,2.34,-0.76,0.03,0.14
2024-03-21 19:36:58.9880,-0.18,-0.48,2.96,-0.63,0.05,0.1
2024-03-21 19:36:58.9980,-0.23,-0.76,3.69,-0.35,0.1,0.06
2024-03-21 19:36:59.0080,-0.28,-1.05,4.31,0.04,0.14,0.03
2024-03-21 19:36:59.0180,-0.39,-1.35,4.52,0.39,0.17,0.02
2024-03-21 19:36:59.0280,-0.54,-1.5,4.17,0.58,0.18,0.01
2024-03-21 19:36:59.0380,-0.67,-1.43,3.36,0.58,0.18,0.01
2024-03-21 19:36:59.0480,-0.82,-1.47,2.49,0.54,0.07,-0.01
2024-03-21 19:36:59.0570,-1.01,-1.56,1.71,0.43,-0.01,0.01
2024-03-21 19:36:59.0670,-1.31,-1.64,1.2,0.35,-0.07,0.07
2024-03-21 19:36:59.0770,-1.56,-1.74,0.91,0.32,-0.12,0.13
2024-03-21 19:36:59.0870,-1.63,-1.86,0.72,0.32,-0.12,0.13
2024-03-21 19:36:59.0970,-1.51,-1.99,0.48,0.38,-0.19,0.19
2024-03-21 19:36:59.1070,-1.24,-2.03,0.08,0.42,-0.22,0.18
2024-03-21 19:36:59.1170,-0.95,-1.98,-0.45,0.45,-0.25,0.15
2024-03-21 19:36:59.1270,-0.71,-1.83,-1.03,0.49,-0.28,0.12
2024-03-21 19:36:59.1370,-0.58,-1.57,-1.56,0.52,-0.32,0.1
2024-03-21 19:36:59.1470,-0.54,-1.23,-2.07,0.55,-0.35,0.09
2024-03-21 19:36:59.1570,-0.53,-0.92,-2.56,0.57,-0.36,0.11
2024-03-21 19:36:59.1660,-0.54,-0.61,-3.03,0.56,-0.35,0.15
2024-03-21 19:36:59.1770,-0.56,-0.35,-3.53,0.52,-0.29,0.22
2024-03-21 19:36:59.1860,-0.61,-0.08,-3.95,0.48,-0.23,0.3
