time,ax,ay,az,wx,wy,wz
2024-03-22 12:15:05.5840,-0.17,0.13,0.14,0.02,0.13,0.02
2024-03-22 12:15:05.5940,-0.13,0.01,-0.19,-0.04,0.08,0.01
2024-03-22 12:15:05.6040,-0.13,0.01,-0.19,-0.07,0.04,0.0
2024-03-22 12:15:05.6140,-0.05,0.02,-0.17,-0.09,0.02,0.02
2024-03-22 12:15:05.6240,-0.18787988282740117,0.01,-0.13,-0.1,-0.01,0.03
2024-03-22 12:15:05.6330,-0.19,0.01,-0.13,-0.09,-0.04,0.03
2024-03-22 12:15:05.6440,-0.24,0.02,0.08,-0.08,-0.03,0.03
2024-03-22 12:15:05.6530,-0.24,0.02,0.08,-0.06,-0.02,0.02
2024-03-22 12:15:05.6630,-0.01,-0.11,0.03,-0.05,-0.01,-0.01
2024-03-22 12:15:05.6730,-0.01,-0.11,0.03,-0.04,0.02,-0.03
2024-03-22 12:15:05.6830,0.08,-0.18,-0.06,-0.05,0.04,-0.03
2024-03-22 12:15:05.6930,0.1,-0.07,-0.16,-0.09,0.06,-0.05
2024-03-22 12:15:05.7030,0.02,-0.19,-0.21,-0.13,0.13,-0.03
2024-03-22 12:15:05.7130,-0.15,-0.11,-0.35,-0.12,0.22,-0.0
2024-03-22 12:15:05.7230,-0.15,-0.11,-0.35,-0.13,0.3,0.05
2024-03-22 12:15:05.7330,-0.13,-0.02,-0.36,-0.13,0.3,0.05
2024-03-22 12:15:05.7430,-0.14,-0.11,-0.19,-0.15,0.28,0.09
2024-03-22 12:15:05.7530,-0.22,-0.21,-0.02,-0.16,0.13,0.15
2024-03-22 12:15:05.7630,-0.33,-0.09,0.08,-0.15,0.1,0.18
2024-03-22 12:15:05.7720,-0.33,-0.09,0.08,-0.14,0.07,0.2
2024-03-22 12:15:05.7820,-0.27,-0.09,0.14,-0.14,0.05,0.22
2024-03-22 12:15:05.7920,-0.03,-0.05,0.33,-0.18,-0.01,0.25
2024-03-22 12:15:05.8020,-0.06,0.12,0.16,-0.27,-0.08,0.24
2024-03-22 12:15:05.8120,0.09,0.01,-0.11,-0.44,-0.1,0.22
2024-03-22 12:15:05.8220,0.09,0.01,-0.11,-0.59,0.2,0.16
2024-03-22 12:15:05.8320,0.62,-1.19,-0.38,-0.75,0.5,0.2
2024-03-22 12:15:05.8420,0.62,-1.19,-0.4309813088178635,-0.88,0.6,0.22
2024-03-22 12:15:05.8520,1.51,-0.78,-0.39,-1.05,0.63,0.11
2024-03-22 12:15:05.8620,1.51,-0.78,-0.39,-1.27,0.7,0.0
2024-03-22 12:15:05.8720,1.65,-0.9558890739083291,-0.8071543264389038,-1.48,0.79,-0.08
2024-03-22 12:15:05.8820,0.53,-1.31,-1.47,-1.7,0.83,-0.21
2024-03-22 12:15:05.8920,0.53,-1.31,-1.47,-1.86,0.76,-0.34
2024-03-22 12:15:05.9020,0.55,-1.22,-1.89,-1.91,0.65,-0.42
2024-03-22 12:15:05.9120,0.65,-0.61,-2.22,-1.93,0.51,-0.46
2024-03-22 12:15:05.9220,0.65,-0.61,-2.22,-1.94,0.5,-0.49
2024-03-22 12:15:05.9320,0.67,-0.34,-1.67,-1.94,0.45,-0.51
2024-03-22 12:15:05.9420,0.47,-0.24,-1.39,-1.92,0.33,-0.49
2024-03-22 12:15:05.9520,0.49,-0.24,-1.39,-1.97,0.02,-0.43
2024-03-22 12:15:05.9620,0.45,-0.01,-1.27,-2.15,-0.36,-0.42
2024-03-22 12:15:05.9720,0.39,0.75,-1.0,-2.44,-0.73,-0.51
2024-03-22 12:15:05.9810,0.07,0.56,-1.25,-2.74,-1.07,-0.68
2024-03-22 12:15:05.9910,0.07,0.56,-1.25,-2.94,-1.14,-0.83
2024-03-22 12:15:06.0010,0.25,0.36,-1.39,-3.09,-0.95,-0.97
2024-03-22 12:15:06.0110,1.72,-0.91,-1.87,-3.09,-0.41,-1.13
2024-03-22 12:15:06.0210,1.72,-1.6831768664717675,-1.67,-2.99,0.19,-1.31
