time,ax,ay,az,wx,wy,wz
2024-03-25 16:57:52.3040,-1.06,1.14,-3.16,-0.3,0.11,0.55
2024-03-25 16:57:52.3140,-1.09,1.03,-3.1,-0.12,0.31,0.6
2024-03-25 16:57:52.3240,-1.12,0.87,-3.33,0.02,0.4,0.65
2024-03-25 16:57:52.3340,-1.04,0.88,-3.81,0.15,0.6,0.68
2024-03-25 16:57:52.3440,-1.07,1.02,-4.6,0.2,0.65,0.73
2024-03-25 16:57:52.3540,-1.25,1.18,-5.42,0.09,0.68,0.8
2024-03-25 16:57:52.3640,-1.19,1.05,-6.48,-0.19,0.67,0.86
2024-03-25 16:57:52.3740,-1.09,0.6,-7.28,-0.57,0.63,0.89
2024-03-25 16:57:52.3840,-0.89,-0.04,-7.28,-0.83,0.55,0.88
2024-03-25 16:57:52.3940,-0.48,-0.58,-5.58,-0.82,0.43,0.78
2024-03-25 16:57:52.4040,0.1,-0.87,-3.24,-0.61,0.34,0.63
2024-03-25 16:57:52.4140,0.7,-0.98,-1.69,-0.32,0.31,0.45
2024-03-25 16:57:52.4240,1.24,-0.83,-0.76,-0.03,0.27,0.23
2024-03-25 16:57:52.4340,1.57,-0.66,-0.36,0.13,0.22,0.02
2024-03-25 16:57:52.4440,1.43,-0.53,-0.61,0.1,0.16,-0.09
2024-03-25 16:57:52.4540,0.79,-0.35,-0.92,-0.01,0.09,-0.12
2024-03-25 16:57:52.4640,0.23,-0.03,-0.7,-0.11,-0.02,-0.1
2024-03-25 16:57:52.4740,0.02,0.3,-0.04,-0.16,-0.16,-0.08
2024-03-25 16:57:52.4840,0.14,0.58,0.79,-0.12,-0.29,-0.08
2024-03-25 16:57:52.4940,0.46,0.76,1.53,-0.04,-0.36,-0.1
2024-03-25 16:57:52.5040,0.7,0.78,2.03,0.08,-0.37,-0.14
2024-03-25 16:57:52.5140,0.91,0.79,2.41,0.2,-0.34,-0.21
2024-03-25 16:57:52.5240,1.06,0.73,2.39,0.21,-0.29,-0.27
2024-03-25 16:57:52.5340,0.85,0.61,1.94,0.1,-0.23,-0.32
2024-03-25 16:57:52.5440,0.36,0.47,1.58,-0.04,-0.23,-0.36
2024-03-25 16:57:52.5540,0.09,0.52,1.81,-0.13,-0.28,-0.43
2024-03-25 16:57:52.5640,0.19,0.65,2.56,-0.05,-0.3,-0.55
2024-03-25 16:57:52.5740,0.63,0.92,3.81,0.24,-0.27,-0.68
2024-03-25 16:57:52.5840,0.88,1.22,4.91,0.53,-0.16,-0.71
2024-03-25 16:57:52.5940,0.48,1.07,4.91,0.63,0.02,-0.63
2024-03-25 16:57:52.6040,-0.15,0.47,3.94,0.57,0.17,-0.5
2024-03-25 16:57:52.6140,-0.28,-0.13,3.27,0.52,0.21,-0.42
2024-03-25 16:57:52.6240,0.17,-0.67,3.42,0.59,0.11,-0.46
2024-03-25 16:57:52.6340,0.94,-1.14,3.86,0.79,-0.08,-0.57
2024-03-25 16:57:52.6440,1.67,-1.33,3.97,1.03,-0.24,-0.69
2024-03-25 16:57:52.6540,2.23,-1.37,3.37,1.23,-0.36,-0.79
2024-03-25 16:57:52.6640,2.5,-1.3,2.3,1.29,-0.43,-0.85
2024-03-25 16:57:52.6740,2.54,-1.02,0.76,1.17,-0.46,-0.81
2024-03-25 16:57:52.6840,2.25,-0.62,-0.83,0.84,-0.47,-0.69
2024-03-25 16:57:52.6940,1.76,-0.26,-2.16,0.32,-0.4,-0.49
2024-03-25 16:57:52.7040,1.09,-0.25,-3.05,-0.29,-0.28,-0.2
2024-03-25 16:57:52.7140,0.22,-0.58,-3.1,-0.8,-0.17,0.12
2024-03-25 16:57:52.7240,-0.48,-1.03,-2.05,-1.1,-0.12,0.39
2024-03-25 16:57:52.7340,-0.63,-1.56,-0.53,-1.22,-0.11,0.55
2024-03-25 16:57:52.7440,-0.2,-2.2,0.62,-1.19,-0.12,0.53
2024-03-25 16:57:52.7540,0.53,-2.66,1.37,-1.08,-0.14,0.38
2024-03-25 16:57:52.7640,1.0,-2.72,1.54,-0.94,-0.14,0.19
2024-03-25 16:57:52.7740,0.92,-2.51,1.21,-0.81,-0.12,0.03
2024-03-25 16:57:52.7840,0.55,-2.16,0.67,-0.71,-0.11,-0.1
2024-03-25 16:57:52.7940,0.07,-1.77,-0.01,-0.59,-0.09,-0.19
2024-03-25 16:57:52.8040,-0.35,-1.34,-0.47,-0.42,-0.03,-0.27
2024-03-25 16:57:52.8140,-0.42,-0.74,-0.6,-0.17,0.05,-0.36
2024-03-25 16:57:52.8240,-0.41,-0.23,-0.72,0.11,0.14,-0.43
2024-03-25 16:57:52.8340,-0.38,0.19,-1.13,0.37,0.2,-0.48
2024-03-25 16:57:52.8440,-0.45,0.36,-1.84,0.58,0.27,-0.52
2024-03-25 16:57:52.8540,-0.45,0.39,-2.63,0.67,0.34,-0.54
2024-03-25 16:57:52.8640,-0.62,0.3,-3.55,0.63,0.37,-0.52
2024-03-25 16:57:52.8740,-0.94,0.27,-4.33,0.53,0.34,-0.45
2024-03-25 16:57:52.8840,-1.2,0.38,-4.73,0.4,0.3,-0.36
