time,ax,ay,az,wx,wy,wz
2024-03-25 16:23:28.4530,-0.67,0.16,0.29,-0.1,0.19,0.07
2024-03-25 16:23:28.4630,-0.71,0.11,0.28,-0.12,0.13,0.06
2024-03-25 16:23:28.4730,-0.69,0.17,0.23,-0.13,0.08,0.05
2024-03-25 16:23:28.4820,-0.67,0.26,0.26,-0.1,0.05,0.04
2024-03-25 16:23:28.4930,-0.67,0.27,0.22,-0.04,0.05,0.03
2024-03-25 16:23:28.5020,-0.66,0.25,0.07,0.01,0.09,0.03
2024-03-25 16:23:28.5120,-0.64,0.32,-0.17,0.03,0.13,0.05
2024-03-25 16:23:28.5220,-0.62,0.4,-0.35,0.03,0.13,0.05
2024-03-25 16:23:28.5320,-0.6,0.48,-0.49,-0.01,0.11,0.04
2024-03-25 16:23:28.5420,-0.59,0.57,-0.59,-0.06,0.08,0.04
2024-03-25 16:23:28.5520,-0.52,0.65,-0.63,-0.09,0.06,0.03
2024-03-25 16:23:28.5620,-0.46,0.71,-0.56,-0.09,0.04,0.02
2024-03-25 16:23:28.5720,-0.43,0.68,-0.5,-0.07,0.03,0.02
2024-03-25 16:23:28.5820,-0.43,0.68,-0.5,-0.04,0.04,0.04
2024-03-25 16:23:28.5920,-0.39,0.72,-0.57,-0.02,0.06,0.04
2024-03-25 16:23:28.6020,-0.26,0.73,-0.67,-0.01,0.08,0.03
2024-03-25 16:23:28.6120,-0.07,0.68,-0.7,-0.01,0.11,0.0
2024-03-25 16:23:28.6220,0.04,0.62,-0.67,-0.01,0.13,-0.04
2024-03-25 16:23:28.6310,0.11,0.56,-0.63,-0.01,0.14,-0.07
2024-03-25 16:23:28.6410,0.1,0.56,-0.68,-0.03,0.16,-0.11
2024-03-25 16:23:28.6520,0.08,0.64,-0.69,-0.04,0.18,-0.14
2024-03-25 16:23:28.6610,0.0,0.7,-0.67,-0.04,0.2,-0.18
2024-03-25 16:23:28.6710,-0.12,0.73,-0.64,-0.04,0.22,-0.2
2024-03-25 16:23:28.6810,-0.26,0.77,-0.48,-0.0,0.24,-0.22
2024-03-25 16:23:28.6910,-0.44,0.78,-0.18,0.07,0.22,-0.21
2024-03-25 16:23:28.7010,-0.64,0.8,0.02,0.13,0.19,-0.19
2024-03-25 16:23:28.7110,-0.77,0.86,-0.03,0.18,0.14,-0.16
2024-03-25 16:23:28.7210,-0.86,0.95,-0.19,0.21,0.09,-0.13
2024-03-25 16:23:28.7310,-0.82,1.0,-0.41,0.21,0.04,-0.12
2024-03-25 16:23:28.7410,-0.74,1.01,-0.66,0.2,0.02,-0.13
2024-03-25 16:23:28.7510,-0.71,1.09,-0.83,0.21,0.02,-0.14
2024-03-25 16:23:28.7610,-0.77,1.2,-0.85,0.24,0.03,-0.13
2024-03-25 16:23:28.7710,-0.84,1.28,-0.93,0.27,0.04,-0.11
2024-03-25 16:23:28.7810,-0.79,1.33,-1.11,0.27,0.07,-0.1
2024-03-25 16:23:28.7910,-0.63,1.35,-1.36,0.24,0.11,-0.09
2024-03-25 16:23:28.8000,-0.5,1.43,-1.43,0.2,0.14,-0.1
2024-03-25 16:23:28.8100,-0.49,1.47,-1.37,0.16,0.15,-0.11
2024-03-25 16:23:28.8200,-0.51,1.47,-1.19,0.14,0.16,-0.11
2024-03-25 16:23:28.8300,-0.55,1.45,-0.86,0.15,0.16,-0.1
2024-03-25 16:23:28.8400,-0.61,1.45,-0.49,0.21,0.14,-0.07
2024-03-25 16:23:28.8500,-0.59,1.34,-0.32,0.24,0.09,-0.05
2024-03-25 16:23:28.8600,-0.55,1.27,-0.32,0.24,0.04,-0.03
2024-03-25 16:23:28.8700,-0.57,1.29,-0.35,0.21,0.01,-0.01
2024-03-25 16:23:28.8800,-0.54,1.36,-0.34,0.18,-0.02,-0.0
2024-03-25 16:23:28.8900,-0.55,1.37,-0.26,0.13,-0.05,0.01
2024-03-25 16:23:28.9000,-0.53,1.3,-0.14,0.07,-0.07,0.03
2024-03-25 16:23:28.9100,-0.39,1.13,-0.11,0.03,-0.05,0.04
2024-03-25 16:23:28.9200,-0.15,1.01,-0.08,0.01,-0.02,0.02
2024-03-25 16:23:28.9300,0.01,0.99,-0.13,-0.02,0.05,-0.01
2024-03-25 16:23:28.9400,-0.02,1.04,-0.08,-0.05,0.11,-0.03
2024-03-25 16:23:28.9500,-0.13,1.09,0.22,-0.07,0.11,-0.04
2024-03-25 16:23:28.9590,-0.18,1.0,0.59,-0.08,0.07,-0.06
2024-03-25 16:23:28.9690,-0.22,0.83,0.85,-0.08,0.01,-0.07
2024-03-25 16:23:28.9790,-0.3,0.77,0.99,-0.09,-0.06,-0.08
2024-03-25 16:23:28.9890,-0.34,0.77,1.02,-0.09,-0.09,-0.09
2024-03-25 16:23:28.9990,-0.31,0.78,1.01,-0.06,-0.09,-0.11
2024-03-25 16:23:29.0090,-0.34,0.68,1.12,-0.01,-0.05,-0.13
2024-03-25 16:23:29.0190,-0.4,0.58,1.14,0.06,-0.01,-0.14
2024-03-25 16:23:29.0290,-0.41,0.44,1.04,0.13,0.02,-0.15
2024-03-25 16:23:29.0390,-0.56,0.3,0.73,0.14,0.01,-0.16
2024-03-25 16:23:29.0490,-0.67,0.41,0.46,0.08,-0.02,-0.14
2024-03-25 16:23:29.0580,-0.68,0.59,0.24,0.0,-0.05,-0.11
2024-03-25 16:23:29.0690,-0.67,0.63,0.13,-0.09,-0.07,-0.07
2024-03-25 16:23:29.0790,-0.53,0.61,0.15,-0.17,-0.07,-0.03
2024-03-25 16:23:29.0880,-0.27,0.45,0.31,-0.24,-0.09,-0.04
2024-03-25 16:23:29.0980,-0.01,0.18,0.47,-0.27,-0.09,-0.07
2024-03-25 16:23:29.1080,0.13,-0.03,0.59,-0.28,-0.06,-0.08
2024-03-25 16:23:29.1180,0.26,-0.12,0.69,-0.26,-0.03,-0.1
2024-03-25 16:23:29.1280,0.45,-0.2,0.75,-0.21,0.01,-0.15
2024-03-25 16:23:29.1380,0.56,-0.29,0.69,-0.17,0.04,-0.2
2024-03-25 16:23:29.1480,0.54,-0.3,0.65,-0.16,0.06,-0.25
2024-03-25 16:23:29.1580,0.41,-0.21,0.81,-0.12,0.05,-0.29
2024-03-25 16:23:29.1680,0.19,-0.17,1.04,-0.03,-0.0,-0.29
2024-03-25 16:23:29.1780,0.06,-0.22,1.07,0.06,-0.06,-0.29
2024-03-25 16:23:29.1880,0.03,-0.3,0.92,0.16,-0.09,-0.29
2024-03-25 16:23:29.2000,0.03,-0.35,0.57,0.23,-0.11,-0.28
2024-03-25 16:23:29.2080,0.01,-0.34,0.02,0.26,-0.11,-0.27
2024-03-25 16:23:29.2180,0.01,-0.32,-0.54,0.24,-0.08,-0.26
2024-03-25 16:23:29.2280,-0.02,-0.27,-1.04,0.19,-0.02,-0.24
2024-03-25 16:23:29.2380,-0.03,-0.21,-1.35,0.11,0.03,-0.23
2024-03-25 16:23:29.2480,-0.07,-0.18,-1.51,-0.0,0.1,-0.22
2024-03-25 16:23:29.2570,-0.11,-0.17,-1.47,-0.1,0.15,-0.2
2024-03-25 16:23:29.2670,-0.21,-0.14,-1.13,-0.17,0.14,-0.16
2024-03-25 16:23:29.2770,-0.25,-0.11,-0.71,-0.21,0.08,-0.11
2024-03-25 16:23:29.2870,-0.19,-0.12,-0.43,-0.25,0.01,-0.09
2024-03-25 16:23:29.2970,-0.09,-0.13,-0.29,-0.27,-0.06,-0.07
2024-03-25 16:23:29.3070,-0.04,-0.09,-0.3,-0.28,-0.1,-0.07
2024-03-25 16:23:29.3170,0.0,-0.04,-0.37,-0.29,-0.12,-0.06
2024-03-25 16:23:29.3270,-0.04,-0.01,-0.44,-0.27,-0.08,-0.05
2024-03-25 16:23:29.3370,-0.12,0.1,-0.47,-0.25,0.01,-0.01
2024-03-25 16:23:29.3470,-0.13,0.24,-0.38,-0.21,0.06,0.03
2024-03-25 16:23:29.3570,-0.1,0.25,-0.27,-0.16,0.1,0.06
2024-03-25 16:23:29.3670,0.03,0.17,-0.32,-0.15,0.13,0.08
